Dawn Facial Serum,Helichrysum Essential Oil,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,,,"Mature, Sensitive","Normal, Combination, Dry, Oily, Acne-prone, Sensitive, Mature",,,Helichrysum Essential Oil,4,3,2,1,0,0,,,,,,,"Mature, Sensitive",,,,None,None,,"Blemishes, Wrinkles, Damaged Skin, Redness",,"Light, medium, deep",,"Healing, Reduces Inflammation, Improves Skin Tone","30s, 40s, 50s, 60+",No protection,,"Active, Antioxidant",,,,,,,,,,,,,Yes/No,"USDA Organic, EcoCert, Organic",No,,,
Dawn Facial Serum,Jojoba Oil,,,,,Allowed,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,"Acne-prone, Sensitive","Normal, Combination, Dry, Oily, Acne-prone, Sensitive, Mature",,,Jojoba Oil,5,5,5,4,3,2,,,,,,,"Acne-prone, Sensitive",,,,None,None,,"Dryness, Oiliness, Acne, Sensitive skin, Sunburned skin",,"Light, Medium, Deep",,"Moisturizing, Nourishing, Reduces Acne","Teen, 20s, 30s, 40s, 50s, 60+",No protection,,"Emollient, Antioxidant",Safe,,No,,,,,,,,,,Yes,,No,,,
Dawn Facial Serum,Lavender Essential Oil,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,,,"Oily, Mature, Sensitive","Normal, Combination, Oily, Sensitive, Mature",,,Lavender Essential Oil,4,3,2,1,0,0,,,,,,,"Oily, Mature, Sensitive",,,,None,Fragrance allergy,,"Redness, Acne, Sensitive skin",,"Light, Medium, Deep",,"Calming, Reduces Inflammation, Soothing","20s, 30s, 40s, 50s, 60+",No protection,,"Fragrance, Antimicrobial",,,,,,,,,,,,,,,,,,
Dawn Facial Serum,Marshmallow Root (Althaea officinalis),,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,"Dry, Sensitive","Normal, Combination, Dry, Oily, Acne-prone, Sensitive, Mature",,,Marshmallow Root (Althaea officinalis),5,5,5,4,3,2,,,,,,,"Dry, Sensitive",,,,None,None,,"Eczema, Psoriasis, Dryness",,"Light, medium, deep",,"Soothing, Moisturizing, Reduces Inflammation","Teen, 20s, 30s, 40s, 50s, 60+",No protection,,"Humectant, Emollient",,,,,,,,,,,,,Yes/No,"Organic, USDA Organic, Certified Organic, EcoCert",No,,,
Dawn Facial Serum,Red Raspberry Seed Oil,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,"Mature, Dry, Sensitive","Normal, Combination, Dry, Oily, Acne-prone, Sensitive, Mature",,,Red Raspberry Seed Oil,5,5,5,4,3,2,,,,,,,"Mature, Dry, Sensitive",,,,None,None,,"Sunburned Skin, Damaged Skin, Signs of Aging",,"Light, medium, deep",,"Moisturizing, UV-barrier, Improves Skin Tone","Teen, 20s, 30s, 40s, 50s, 60+",SPF 30,,"Emollient, Antioxidant, Occlusive agent",,,,,,,,,,,,,Yes/No,"Organic, USDA Organic, EcoCert",No,,,
Dawn Facial Serum,Rose Geranium Essential Oil,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,,,"Mature, Dry","Normal, Combination, Dry, Oily, Acne-prone, Sensitive, Mature",,,Rose Geranium Essential Oil,4,3,2,1,0,0,,,,,,,"Mature, Dry",,,,None,None,,"Uneven Skin Tone, Wrinkles, Dryness",,"Light, medium, deep",,"Improves Skin Tone, Soothing, Toning","30s, 40s, 50s",No protection,,"Fragrance, Antioxidant, Active",,,,,,,,,,,,,Yes/No,"USDA Organic, EcoCert, Organic",No,,,
Dawn Facial Serum,Safflower Oil,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,,"Oily, Acne-prone","Normal, Combination, Dry, Oily, Acne-prone, Sensitive, Mature",,,,,,,,,,,,,,,,"Oily, Acne-prone",,,,None,None,,"Dryness, Blemishes, Sensitive Skin",,"Light, medium, deep",,"Moisturizing, Nourishing, Soothing","Teen, 20s, 30s, 40s, 50s, 60+",No protection,,"Emollient, Occlusive agent",,,,,,,,,,,,,Yes/No,"USDA Organic, Non-GMO Project",No,,,
Dawn Facial Serum,Sea Buckthorn Oil,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Mature,"Dry, Mature",,,,,,,,,,,,,,,,Mature,,,,Oily (high oleic content),None,,"Dryness, Eczema, Acne, Damaged Skin",,"Light, medium, deep",,"Moisturizing, Healing, Reduces Signs of Aging","30s, 40s, 50s, 60",No protection,,"Emollient, Antioxidant",,,,,,,,,,,,,Yes/No,"USDA Organic, EcoCert, Organic",No,,,
Dawn Facial Serum,Tocopherol,,,,,,,Yes,Yes/No,Yes,Yes,Yes,Yes/No,Yes,Yes,Yes,Yes,Yes,Yes,,,Mature,"Normal, Combination, Dry, Oily, Acne-prone, Sensitive, Mature",,,,,,,,,,,,,,,,Mature,,,,None,Soy Allergy (if derived from soy),,"Signs of Aging, Dryness, Damaged Skin",,"Light, medium, deep",,"Nourishing, Antioxidant, Reduces Signs of Aging, Healing, Minimizes pores","40s, 50s, 60+",No protection,,"Antioxidant, Emollient, Preservative",Safe,,No,,,,Skin rash,Itching,Hives,Comedogenic,,,Yes/No,"Organic, non-GMO, Non-GMO Project Verified",No,,,
Dawn Facial Serum,Ylang Ylang Essential Oil,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,,,"Mature, Acne-prone","Oily, Normal",,,,,,,,,,,,,,,,"Mature, Acne-prone",,,,None,None,,"Acne, Oiliness, Blemishes",,"Light, medium, deep",,"Soothing, Improves Skin Tone, Reduces Inflammation"," 20s, 30s",No protection,,"Fragrance, Antioxidant",,,,,,,,,,,,,Yes/No,"USDA Organic, EcoCert, Organic",No,,,
DEINDE FACE STICK,C10-18 Triglycerides,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,"Dry, Mature","Normal, Dry",,,,,,,,,,,,,,,,"Dry, Mature",,,,"Oily, Acne-prone",None,,"Dryness, Loss of Elasticity, Fine lines",,"Light, Medium, Deep",,"Moisturizing, Nourishing","20s, 30s, 40s, 50s, 60+",No protection,,"Emollient, Occlusive agent",Safe,,No,,,,None,,,,,,Yes/No,"Plant-based, organic, USDA Organic",No,,,
DEINDE FACE STICK,Caprylic/Capric Triglyceride,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,"Dry, Sensitive, Acne-prone","Dry, Sensitive, Acne-prone",,,,,,,,,,,,,,,,,,,,None,None,,"Dryness, Loss of Elasticity, Fine Lines",,"Light, Medium, Deep",,"Moisturizing, Nourishing, Smoothing","Teen, 20s, 30s, 40s, 50s, 60+",No protection,,"Emollient, Occlusive Agent, Solvent",Safe,,No,,,,,,,,,,Yes/No,"RSPO, Fair trade",No,,,
DEINDE FACE STICK,Ceramide NP,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,"Dry, Sensitive, Mature","Normal, Combination, Dry, Oily, Acne-prone, Sensitive, Mature",,,,,,,,,,,,,,,,"Dry, Sensitive, Mature",,,,None,None,,"Dryness, Signs of Aging, Damaged skin, Redness, Sensitive skin",,"Light, Medium, Deep",,"Moisturizing, Reduces signs of aging, Healing","Teen, 20s, 30s, 40s, 50s, 60+",No protection,,"Active, Occlusive agent, Emollient",Safe,,No,,,,None,,,,,,Yes/No,"Non-GMO, COSMOS, Ecocert",No,,,
DEINDE FACE STICK,Cetearyl Alcohol,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,"Acne-prone, Oily, Normal, Dry","Normal, Combination, Dry, Oily, Acne-prone, Mature",,,,,,,,,,,,,,,,Dry,,,,Very sensitive skin,None,,"Dryness, Uneven Texture",,"Light, Medium, Deep",,"Moisturizing, Smoothing","20s, 30s, 40s, 50s, 60+",No protection,,"Emulsifier, Emollient, Thickener, Stabilizer",Safe,,No,,,,,,,,,,Yes/No,RSPO,No,,Cetearyl Alcohol is only pore-clogging when a formula also has Ceteareth 20,
DEINDE FACE STICK,Dimethyl Isosorbide,,,,,,,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Acne-prone,"Normal, Oily, Acne-prone, Mature",,,,,,,,,,,,,,,,Acne-prone,,,,Sensitive,None,,"Acne, Dullness",,"Light, Medium, Deep",,"Improves skin tone, Reduces acne","Teen, 20s, 30s, 40s",No protection,,"Solvent, Penetration enhancer",Safe with caution,Amounts of active ingredients used,No,,,,None,,,,,,No,"Plant-based, Renewable energy powered",Yes,"Accumulation, persistence in water systems",,
DEINDE FACE STICK,Glyceryl Behenate,,,,,,,Yes,Yes/No,Yes,Yes/No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Dry,"Normal, Dry, Sensitive",,,,,,,,,,,,,,,,Dry,,,,None,None,,"Dryness, Uneven Texture",,"Light, Medium, Deep",,"Moisturizing, Nourishing, Smoothing","Teen, 20s, 30s",No protection,,"Emulsifier, Texture enhancer, Occlusive agent",Safe,,No,,,,None,,,,,,Yes/No,"Non-GMO, RSPO, EcoCert, COSMOS",No,,,
DEINDE FACE STICK,Glyceryl Caprylate,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,"Dry, Sensitive","Normal, Combination, Dry, Oily, Acne-prone, Sensitive, Mature",,,,,,,,,,,,,,,,"Dry, Sensitive",,,,None,None,,None,,"Light, Medium, Deep",,Moisturizing,"Teen, 20s, 30s, 40s, 50s, 60+",No protection,,"Emollient, Preservative",Safe,,No,,,,None,,,,,,Yes/No,"Plant-based, organic, RSPO, USDA Organic",No,,,
DEINDE FACE STICK,Helianthus Annuus (Sunflower) Seed Wax,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Dry,"Normal, Dry, Sensitive",,,,,,,,,,,,,,,,Dry,,,,"Oily, Acne-prone",None,,"Dryness, Redness, Sensitive skin",,"Light, Medium, Deep",,"Moisturizing, Soothing","Teen, 20s, 30s, 40s, 50s, 60+",No protection,,"Occlusive agent, Texture enhancer",Safe,,No,,,,None,,,,,,Yes,,No,,,
DEINDE FACE STICK,Hydrogenated Farnesene,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,"Oily, Combination","Normal, Dry, Oily, Combination, Sensitive",,,,,,,,,,,,,,,,"Oily, Combination",,,,None,None,,"Dryness, Loss of Elasticity, Fine Lines",,"Light, Medium, Deep",,"Moisturizing, Soothing, Hydrating","Teen, 20s, 30s",No protection,,"Emollient, Solvent",Safe with caution,"Sensitive skin, broken skin, compromised skin, aging skin",No,,,,Irritation,,,,,,No,Renewable energy powered,Yes,Long-term accumulation in ecosystems,,
DEINDE FACE STICK,Limnanthes Alba (Meadowfoam) Seed Oil,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,,"Dry, Mature","Normal, Dry, Sensitive, Mature",,,,,,,,,,,,,,,,"Dry, Mature",,,,None,None,,"Dryness, Signs of Aging, Loss of Elasticity, Fine Lines",,"Light, Medium, Deep",,"Moisturizing, Nourishing, Soothing, Reduces signs of aging, Improves skin tone","20s, 30s, 40s, 50s, 60+",No protection,,"Emollient, Antioxidant, Occlusive agent",Safe,,No,,,,None,,,,,,Yes,"Organic, USDA Organic, Non-GMO",No,,,
DEINDE FACE STICK,Naringenin,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,"Mature, Sensitive","Normal, Dry, Sensitive, Mature",,,,,,,,,,,,,,,,"Mature, Sensitive",,,,None,Certain medications,,"Signs of Aging, Dark Spots, Redness, Sensitive Skin",,"Light, Medium, Deep",,"Soothing, Reduces inflammation, Reduces signs of aging, Healing, Brightening","30s, 40s, 50s, 60+",No protection,,"Antioxidant, Active",Safe,,No,,,,None,,,,,,Yes/No,"Organic, USDA Organic, EcoCert",No,,,
DEINDE FACE STICK,Polyhydroxystearic Acid,,,,,,,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,,"Oily, Combination","Normal, Oily, Combination",,,,,,,,,,,,,,,,"Oily, Combination",,,,"Dry, Sensitive",None,,None,,"Light, Medium, Deep",,"UV-barrier, Improves skin tone","20s, 30s, 40s, 50s, 60+",No protection,,"Emulsifier, Stabilizer",Safe,,No,,,,None,,,,,,Yes/No,"RSPO, EcoCert",Yes,"Persistent in the environment, potentially toxic to aquatic life ",,
DEINDE FACE STICK,Silica,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Oily,"Oily, Combination, Acne-prone",,,,,,,,,,,,,,,,Oily,,,,Dry,None,,"Oiliness, Visible Pores",,"Light, Medium, Deep",,Smoothing,"Teen, 20s, 30s",No protection,,"Thickener, Texture enhancer, Absorbent",Safe,,No,,,,None,,,,,,Yes/No,ISO 14001 ,No,,,
DEINDE FACE STICK,Simmondsia-Chinensis (Jojoba) Seed Oil,,,,,Allowed,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,"Acne-prone, Sensitive","Normal, Combination, Dry, Oily, Acne-prone, Sensitive, Mature",,,,,,,,,,,,,,,,"Acne-prone, Sensitive",,,,None,None,,"Dryness, Oiliness, Acne, Sensitive skin, Sunburned skin",,"Light, Medium, Deep",,"Moisturizing, Nourishing, Reduces Acne","Teen, 20s, 30s, 40s, 50s, 60+",No protection,,"Emollient, Antioxidant",Safe,,No,,,,,,,,,,Yes,,No,,,
DEINDE FACE STICK,Sodium Hyaluronate,,,,,,,Yes,Yes/No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,"Dry, Mature","Normal, Combination, Dry, Oily, Acne-prone, Sensitive, Mature",,,,,,,,,,,,,,,,"Dry, Mature",,,,None,None,,"Dryness, Fine Lines, Loss of Elasticity",,"Light, Medium, Deep",,"Moisturizing, Hydrating, Reduces Fine Lines","20s, 30s, 40s, 50s, 60+",No protection,,"Humectant, Active",Safe,,No,,,,,,,,,,Yes,,No,,,
DEINDE FACE STICK,Squalane,,,,,,,Yes/No,Yes/No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,"Acne-prone, Sensitive","Normal, Combination, Dry, Oily, Acne-prone, Sensitive, Mature",,,,,,,,,,,,,,,,"Acne-prone, Sensitive",,,,None,None,,"Dryness, Fine Lines, Loss of Elasticity, Sensitive Skin",,"Light, Medium, Deep",,"Moisturizing, Nourishing, Reduces Signs of Aging","Teen, 20s, 30s, 40s, 50s, 60+",No protection,,"Emollient, Occlusive Agent",Safe,,No,,,,,,,,,,Yes/No,If plant-based,No,,,
DEINDE FACE STICK,Stearyl Behenate,,,,,,,Yes,Yes/No,Yes,Yes/No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Dry,"Normal, Dry, Combination",,,,,,,,,,,,,,,,Dry,,,,None,None,,Dryness,,"Light, Medium, Deep",,"Moisturizing, Smoothing","20s, 30s, 40s",No protection,,"Emollient, Texture enhancer",Safe,,No,,,,None,,,,,,Yes/No,"Plant-based, Organic, Certified Organic, USDA Organic, RSPO, Fair Trade",No,,,
Dusk Facial Serum,Avocado Oil,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Dry,"Dry, Sensitive, Mature",,,,,,,,,,,,,,,,Dry,,,,Acne-prone (comedogenic),Nut Allergy (rare cases),,"Dryness, Signs of Aging, Damaged Skin",,"Light, medium, deep",,"Moisturizing, Nourishing, Healing","30s, 40s, 50s, 60+",No protection,,"Emollient, Antioxidant, Occlusive agent",,,,,,,,,,,,,Yes/No,"Rainforest Alliance, USDA Organic, Organic",No,,,
Dusk Facial Serum,Blue Chamomile Essential Oil,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,,,"Sensitive, Dry","Normal, Combination, Dry, Oily, Acne-prone, Sensitive, Mature",,,,,,,,,,,,,,,,"Sensitive, Dry",,,,None,None,,"Redness, Sensitive Skin, Eczema",,"Light, medium, deep",,"Soothing, Reduces Inflammation, Calming","Teen, 20s, 30s, 40s, 50s, 60+",No protection,,"Active, Antioxidant",,,,,,,,,,,,,Yes/No,"USDA Organic, EcoCert, Organic",No,,,
Dusk Facial Serum,Calendula (Calendula officinalis),,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,"Sensitive, Dry","Normal, Combination, Dry, Oily, Acne-prone, Sensitive, Mature",,,,,,,,,,,,,,,,"Sensitive, Dry",,,,None,None,,"Eczema, Dryness, Sensitive Skin, Dermatitis",,"Light, medium, deep",,"Soothing, Healing, Reduces Inflammation","Teen, 20s, 30s, 40s, 50s, 60+",No protection,,"Active, Antioxidant",,,,,,,,,,,,,Yes/No,"Organic, USDA Organic, Certified Organic, EcoCert",No,,,
Dusk Facial Serum,Cedar Wood Essential Oil,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,,,Acne-prone,"Oily, Normal",,,,,,,,,,,,,,,,Acne-prone,,,,Sensitive (high concentrations),None,,"Acne, Oiliness, Dullness",,"Light, medium, deep",,None," 20s, 30s",No protection,,"Fragrance, Active",,,,,,,,,,,,,Yes/No,Sustainably harvested,No,,,
Dusk Facial Serum,Gotu kola (Centella asiatica),,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,"Mature, Sensitive","Normal, Combination, Dry, Oily, Acne-prone, Sensitive, Mature",,,,,,,,,,,,,,,,"Mature, Sensitive",,,,None,None,,"Wrinkles, Fine Lines, Damaged Skin, Loss of Elasticity",,"Light, medium, deep",,"Healing, Reduces Signs of Aging, Improves Skin Tone","40s, 50s, 60+",No protection,,"Active, Antioxidant",,,,,,,,,,,,,Yes/No,"USDA Organic, EcoCert, Organic",No,,,
Dusk Facial Serum,Helichrysum (Helichrysum italicum),,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,,,"Mature, Sensitive","Normal, Combination, Dry, Oily, Acne-prone, Sensitive, Mature",,,,,,,,,,,,,,,,"Mature, Sensitive",,,,None,None,,"Acne, Redness, Signs of Aging, Fine Lines, Wrinkles, Damaged Skin, Blemishes, Eczema, Dermatitis, Dark Circles",,"Light, medium, deep",,"Healing, Reduces Inflammation, Improves Skin Tone","30s, 40s, 50s, 60+",No protection,,"Active, Antioxidant",,,,,,,,,,,,,Yes/No,"USDA Organic, EcoCert, Organic",No,,,
Dusk Facial Serum,Helichrysum Essential Oil,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,,,"Mature, Sensitive","Normal, Combination, Dry, Oily, Acne-prone, Sensitive, Mature",,,,,,,,,,,,,,,,"Mature, Sensitive",,,,None,None,,"Blemishes, Wrinkles, Damaged Skin, Redness",,"Light, medium, deep",,"Healing, Reduces Inflammation, Improves Skin Tone","30s, 40s, 50s, 60+",No protection,,"Active, Antioxidant",,,,,,,,,,,,,Yes/No,"USDA Organic, EcoCert, Organic",No,,,
Dusk Facial Serum,Jojoba Oil,,,,,Allowed,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,"Acne-prone, Sensitive","Normal, Combination, Dry, Oily, Acne-prone, Sensitive, Mature",,,,,,,,,,,,,,,,"Acne-prone, Sensitive",,,,None,None,,"Dryness, Oiliness, Acne, Sensitive skin, Sunburned skin",,"Light, Medium, Deep",,"Moisturizing, Nourishing, Reduces Acne","Teen, 20s, 30s, 40s, 50s, 60+",No protection,,"Emollient, Antioxidant",Safe,,No,,,,,,,,,,Yes,,No,,,
Dusk Facial Serum,Pomegranate Oil,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Mature,"Dry, Mature",,,,,,,,,,,,,,,,Mature,,,,None,None,,"Dryness, Elasticity, Signs of Aging",,"Light, medium, deep",,"Moisturizing, Reduces Signs of Aging, Nourishing","30s, 40s, 50s, 60+",No protection,,"Emollient, Antioxidant",,,,,,,,,,,,,Yes/No,"USDA Organic, EcoCert, Organic",No,,,
Dusk Facial Serum,Rose Otto Essential Oil,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,,,"Mature, Sensitive","Normal, Combination, Dry, Oily, Acne-prone, Sensitive, Mature",,,,,,,,,,,,,,,,"Mature, Sensitive",,,,None,None,,"Signs of Aging, Fine Lines, Redness",,"Light, medium, deep",,"Improves Skin Tone, Soothing, Reduces Signs of Aging","40s, 50s, 60+",No protection,,"Fragrance, Active",,,,,,,,,,,,,Yes/No,"USDA Organic, EcoCert, Organic",No,,,
Dusk Facial Serum,"Rosehip Oil, Rose hip oil, Rose hip seed oil",,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1-2,,"Dry, Mature, Acne-prone, Sensitive","Dry, Mature, Sensitive, Acne-prone",,,,,,,,,,,,,,,,"Dry, Mature, Acne-prone, Sensitive",,,,None,Rose hip allergy,,"Dryness, Uneven skin tone, Signs of Aging, Dark Spots, Loss of Elasticity, Fine lines, Blemishes, Damaged skin, Acne, Hyperpigmentation",,"Light, Medium, Deep",,"Moisturizing, Reduces Wrinkles, Reduces Signs of Aging, Brightening, Improves Skin Tone","20s, 30s, 40s, 50s, 60+",No protection,,"Emollient, Antioxidant, Active",Safe,,No,,,,Skin irritation,Redness,Rash,,,,Yes,,No,,"Can't be used together with AHAs ((glycolic, lactic, acids), and BHAs (salicylic acid), benzoyl peroxide.",
Dusk Facial Serum,Tocopherol,,,,,,,Yes,Yes/No,Yes,Yes,Yes,Yes/No,Yes,Yes,Yes,Yes,Yes,Yes,,,Mature,"Normal, Combination, Dry, Oily, Acne-prone, Sensitive, Mature",,,,,,,,,,,,,,,,Mature,,,,None,Soy Allergy (if derived from soy),,"Signs of Aging, Dryness, Damaged Skin",,"Light, medium, deep",,"Nourishing, Antioxidant, Reduces Signs of Aging, Healing, Minimizes pores","40s, 50s, 60+",No protection,,"Antioxidant, Emollient, Preservative",Safe,,No,,,,Skin rash,Itching,Hives,Comedogenic,,,Yes/No,"Organic, non-GMO, Non-GMO Project Verified",No,,,
Eight Saints Skincare Cloud Whip Vitamin C Face Moisturizer,Aloe,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,,,"Dry, Sensitive","Normal, Combination, Dry, Oily, Acne-prone, Sensitive, Mature",,,,,,,,,,,,,,,,"Dry, Sensitive",,,,Latex sensitivity,Aloe allergy,,"Dryness, Redness, Sunburned Skin, Sensitive Skin, Damaged Skin, Acne",,"Light, Medium, Deep",,"Moisturizing, Soothing, Healing, Reduces Inflammation, Improves Symptoms of Eczema","Teen, 20s, 30s, 40s, 50s, 60+",No protection,,"Humectant, Active",Safe,Sensitive skin,No,,,,,,,,,,Yes,"Organic, USDA Organic, International Aloe Science Council (IASC)",No,Safe if disposed off in small quantities,,
Eight Saints Skincare Cloud Whip Vitamin C Face Moisturizer,Arnica,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,,"Oily, Mature","Normal, Combination, Oily, Mature",,,,,,,,,,,,,,,,"Oily, Mature",,,,Sensitive,None,,"Redness, Bruising, Swelling",,"Light, Medium, Deep",,"Calming, Reduces Inflammation, Healing","20s, 30s, 40s, 50s, 60+",No protection,,Active,,,,,,,,,,,,,,,,,,
Eight Saints Skincare Cloud Whip Vitamin C Face Moisturizer,Beeswax,,,,,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,"Dry, Normal","Dry, Normal",,,,,,,,,,,,,,,,"Dry, Normal",,,,Acne-prone,"Honey allergy, bee product allergy",,"Dryness, Damaged skin, Sensitive skin",,"Light, Medium, Deep",,"Moisturizing, Smoothing, Healing","Teen, 20s, 30s, 40s, 50s, 60+",No protection,,"Thickener, Occlusive Agent, Stabilizer",Safe,,No,N/A,N/A,N/A,None,None,None,None,None,,Yes,"Organic, pesticide-free, small bee-keeper produced, USDA Organic, Rainforest Alliance, Fair Trade",No,No Impact,,
Eight Saints Skincare Cloud Whip Vitamin C Face Moisturizer,Borage Oil,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,,"Dry, Mature","Normal, Combination, Dry, Mature",,,,,,,,,,,,,,,,"Dry, Mature",,,,None,None,,"Dryness, Loss of Elasticity, Signs of Aging",,"Light, Medium, Deep",,"Moisturizing, Nourishing, Reduces Inflammation","20s, 30s, 40s, 50s, 60+",No protection,,"Emollient, Antioxidant",,,,,,,,,,,,,,,,,,
Eight Saints Skincare Cloud Whip Vitamin C Face Moisturizer,Calendula,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,,"Sensitive, Dry","Normal, Combination, Dry, Sensitive",,,,,,,,,,,,,,,,"Sensitive, Dry",,,,None,None,,"Redness, Sensitive skin, Damaged skin",,"Light, Medium, Deep",,"Calming, Soothing, Healing","Teen, 20s, 30s, 40s, 50s, 60+",No protection,,Active,,,,,,,,,,,,,,,,,,
Eight Saints Skincare Cloud Whip Vitamin C Face Moisturizer,Cetyl Alcohol,,,,,,,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,,Dry,"Normal, Combination, Dry",,,,,,,,,,,,,,,,Dry,,,,None,None,,Dryness,,"Light, Medium, Deep",,Moisturizing,"Teen, 20s, 30s, 40s, 50s, 60+",No protection,,"Emollient, Thickener",,,,,,,,,,,,,,,,,,
Eight Saints Skincare Cloud Whip Vitamin C Face Moisturizer,Chamomile,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,,"Sensitive, Dry","Normal, Combination, Dry, Sensitive",,,,,,,,,,,,,,,,"Sensitive, Dry",,,,None,Ragweed allergy,,"Redness, Sensitive skin, Damaged skin",,"Light, Medium, Deep",,"Calming, Soothing, Healing","Teen, 20s, 30s, 40s, 50s, 60+",No protection,,"Active, Fragrance",,,,,,,,,,,,,,,,,,
Eight Saints Skincare Cloud Whip Vitamin C Face Moisturizer,Cocoa Butter,,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,4,,"Dry, Mature","Normal, Dry, Mature",,,,,,,,,,,,,,,,"Dry, Mature",,,,Acne-prone,Cocoa allergy,,"Dryness, Damaged skin, Signs of Aging, Loss of Elasticity",,"Light, Medium, Deep",,"Moisturizing, Nourishing, Healing","Teen, 20s, 30s, 40s, 50s, 60+",No protection,,"Emollient, Occlusive agent",,,,,,,,,,,,,,,,,,
